id,review,sentiment
2470,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2471,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2472,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2473,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2474,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2475,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2476,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2477,Canon lebih awet dibanding Epson.,Negatif
2478,Printer Epson ini sangat bagus dan awet.,Positif
2479,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2480,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2481,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2482,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2483,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2484,Canon lebih awet dibanding Epson.,Negatif
2485,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2486,Printer Epson ini sangat bagus dan awet.,Positif
2487,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2488,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2489,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2490,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2491,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2492,"Printer ini sering macet, saya kecewa.",Negatif
2493,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2494,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2495,Printer Epson ini sangat bagus dan awet.,Positif
2496,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2497,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2498,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2499,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2500,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
